"StateFIPS","State","Year","Hosps","Age_Group","Sex"
9,"Connecticut",2000,0,"35 TO 64","Female"
9,"Connecticut",2000,4,">= 65","Male"
9,"Connecticut",2000,0,">= 65","Female"
9,"Connecticut",2001,0,"0 TO 4","Male"
9,"Connecticut",2001,0,"0 TO 4","Female"
9,"Connecticut",2001,0,"5 TO 14","Male"
9,"Connecticut",2001,1,"5 TO 14","Female"
9,"Connecticut",2001,6,"15 TO 34","Male"
9,"Connecticut",2001,1,"15 TO 34","Female"
9,"Connecticut",2001,11,"35 TO 64","Male"
9,"Connecticut",2001,4,"35 TO 64","Female"
9,"Connecticut",2001,6,">= 65","Male"
9,"Connecticut",2001,14,">= 65","Female"
9,"Connecticut",2002,0,"0 TO 4","Male"
9,"Connecticut",2002,0,"0 TO 4","Female"
9,"Connecticut",2002,0,"5 TO 14","Male"
9,"Connecticut",2002,0,"5 TO 14","Female"
9,"Connecticut",2002,4,"15 TO 34","Male"
9,"Connecticut",2002,0,"15 TO 34","Female"
9,"Connecticut",2002,7,"35 TO 64","Male"
9,"Connecticut",2002,3,"35 TO 64","Female"
9,"Connecticut",2002,16,">= 65","Male"
9,"Connecticut",2002,17,">= 65","Female"
9,"Connecticut",2003,1,"0 TO 4","Male"
9,"Connecticut",2003,0,"0 TO 4","Female"
9,"Connecticut",2003,0,"5 TO 14","Male"
9,"Connecticut",2003,1,"5 TO 14","Female"
9,"Connecticut",2003,3,"15 TO 34","Male"
9,"Connecticut",2003,1,"15 TO 34","Female"
9,"Connecticut",2003,12,"35 TO 64","Male"
9,"Connecticut",2003,1,"35 TO 64","Female"
9,"Connecticut",2003,7,">= 65","Male"
9,"Connecticut",2003,6,">= 65","Female"
9,"Connecticut",2004,1,"0 TO 4","Male"
9,"Connecticut",2004,0,"0 TO 4","Female"
9,"Connecticut",2004,0,"5 TO 14","Male"
9,"Connecticut",2004,0,"5 TO 14","Female"
9,"Connecticut",2004,2,"15 TO 34","Male"
9,"Connecticut",2004,0,"15 TO 34","Female"
9,"Connecticut",2004,6,"35 TO 64","Male"
9,"Connecticut",2004,3,"35 TO 64","Female"
9,"Connecticut",2004,4,">= 65","Male"
9,"Connecticut",2004,2,">= 65","Female"
9,"Connecticut",2005,0,"0 TO 4","Male"
9,"Connecticut",2005,0,"0 TO 4","Female"
9,"Connecticut",2005,1,"5 TO 14","Male"
9,"Connecticut",2005,0,"5 TO 14","Female"
9,"Connecticut",2005,5,"15 TO 34","Male"
9,"Connecticut",2005,0,"15 TO 34","Female"
9,"Connecticut",2005,14,"35 TO 64","Male"
9,"Connecticut",2005,3,"35 TO 64","Female"
9,"Connecticut",2005,14,">= 65","Male"
9,"Connecticut",2005,9,">= 65","Female"
9,"Connecticut",2006,1,"0 TO 4","Male"
9,"Connecticut",2006,0,"0 TO 4","Female"
9,"Connecticut",2006,1,"5 TO 14","Male"
9,"Connecticut",2006,1,"5 TO 14","Female"
9,"Connecticut",2006,5,"15 TO 34","Male"
9,"Connecticut",2006,1,"15 TO 34","Female"
9,"Connecticut",2006,17,"35 TO 64","Male"
9,"Connecticut",2006,5,"35 TO 64","Female"
9,"Connecticut",2006,8,">= 65","Male"
9,"Connecticut",2006,15,">= 65","Female"
9,"Connecticut",2007,0,"0 TO 4","Male"
9,"Connecticut",2007,0,"0 TO 4","Female"
9,"Connecticut",2007,0,"5 TO 14","Male"
9,"Connecticut",2007,0,"5 TO 14","Female"
9,"Connecticut",2007,6,"15 TO 34","Male"
9,"Connecticut",2007,2,"15 TO 34","Female"
9,"Connecticut",2007,10,"35 TO 64","Male"
9,"Connecticut",2007,2,"35 TO 64","Female"
9,"Connecticut",2007,11,">= 65","Male"
9,"Connecticut",2007,10,">= 65","Female"
9,"Connecticut",2008,0,"0 TO 4","Male"
9,"Connecticut",2008,0,"0 TO 4","Female"
9,"Connecticut",2008,1,"5 TO 14","Male"
9,"Connecticut",2008,0,"5 TO 14","Female"
9,"Connecticut",2008,4,"15 TO 34","Male"
9,"Connecticut",2008,0,"15 TO 34","Female"
9,"Connecticut",2008,10,"35 TO 64","Male"
9,"Connecticut",2008,4,"35 TO 64","Female"
9,"Connecticut",2008,14,">= 65","Male"
9,"Connecticut",2008,13,">= 65","Female"
9,"Connecticut",2009,0,"0 TO 4","Male"
9,"Connecticut",2009,0,"0 TO 4","Female"
9,"Connecticut",2009,0,"5 TO 14","Male"
9,"Connecticut",2009,0,"5 TO 14","Female"
9,"Connecticut",2009,3,"15 TO 34","Male"
9,"Connecticut",2009,0,"15 TO 34","Female"
9,"Connecticut",2009,13,"35 TO 64","Male"
9,"Connecticut",2009,0,"35 TO 64","Female"
9,"Connecticut",2009,3,">= 65","Male"
9,"Connecticut",2009,4,">= 65","Female"
9,"Connecticut",2010,0,"0 TO 4","Male"
9,"Connecticut",2010,0,"0 TO 4","Female"
9,"Connecticut",2010,0,"5 TO 14","Male"
9,"Connecticut",2010,0,"5 TO 14","Female"
9,"Connecticut",2010,6,"15 TO 34","Male"
9,"Connecticut",2010,1,"15 TO 34","Female"
9,"Connecticut",2010,27,"35 TO 64","Male"
9,"Connecticut",2010,9,"35 TO 64","Female"
9,"Connecticut",2010,22,">= 65","Male"
9,"Connecticut",2010,21,">= 65","Female"
9,"Connecticut",2011,0,"0 TO 4","Male"
9,"Connecticut",2011,0,"0 TO 4","Female"
9,"Connecticut",2011,0,"5 TO 14","Male"
9,"Connecticut",2011,0,"5 TO 14","Female"
9,"Connecticut",2011,5,"15 TO 34","Male"
9,"Connecticut",2011,1,"15 TO 34","Female"
9,"Connecticut",2011,10,"35 TO 64","Male"
9,"Connecticut",2011,5,"35 TO 64","Female"
9,"Connecticut",2011,11,">= 65","Male"
9,"Connecticut",2011,11,">= 65","Female"
9,"Connecticut",2012,1,"0 TO 4","Male"
9,"Connecticut",2012,0,"0 TO 4","Female"
9,"Connecticut",2012,0,"5 TO 14","Male"
9,"Connecticut",2012,0,"5 TO 14","Female"
9,"Connecticut",2012,7,"15 TO 34","Male"
9,"Connecticut",2012,1,"15 TO 34","Female"
9,"Connecticut",2012,20,"35 TO 64","Male"
9,"Connecticut",2012,5,"35 TO 64","Female"
9,"Connecticut",2012,11,">= 65","Male"
9,"Connecticut",2012,13,">= 65","Female"
9,"Connecticut",2013,0,"0 TO 4","Male"
9,"Connecticut",2013,0,"0 TO 4","Female"
9,"Connecticut",2013,0,"5 TO 14","Male"
9,"Connecticut",2013,0,"5 TO 14","Female"
9,"Connecticut",2013,6,"15 TO 34","Male"
9,"Connecticut",2013,1,"15 TO 34","Female"
9,"Connecticut",2013,24,"35 TO 64","Male"
9,"Connecticut",2013,6,"35 TO 64","Female"
9,"Connecticut",2013,18,">= 65","Male"
9,"Connecticut",2013,13,">= 65","Female"
9,"Connecticut",2014,1,"0 TO 4","Male"
9,"Connecticut",2014,0,"0 TO 4","Female"
9,"Connecticut",2014,0,"5 TO 14","Male"
9,"Connecticut",2014,0,"5 TO 14","Female"
9,"Connecticut",2014,7,"15 TO 34","Male"
9,"Connecticut",2014,0,"15 TO 34","Female"
9,"Connecticut",2014,11,"35 TO 64","Male"
9,"Connecticut",2014,1,"35 TO 64","Female"
9,"Connecticut",2014,4,">= 65","Male"
9,"Connecticut",2014,2,">= 65","Female"
9,"Connecticut",2015,0,"0 TO 4","Male"
9,"Connecticut",2015,0,"0 TO 4","Female"
9,"Connecticut",2015,0,"5 TO 14","Male"
9,"Connecticut",2015,0,"5 TO 14","Female"
9,"Connecticut",2015,5,"15 TO 34","Male"
9,"Connecticut",2015,0,"15 TO 34","Female"
9,"Connecticut",2015,12,"35 TO 64","Male"
9,"Connecticut",2015,2,"35 TO 64","Female"
9,"Connecticut",2015,11,">= 65","Male"
9,"Connecticut",2015,2,">= 65","Female"
9,"Connecticut",2016,0,"0 TO 4","Male"
9,"Connecticut",2016,0,"0 TO 4","Female"
9,"Connecticut",2016,1,"5 TO 14","Male"
9,"Connecticut",2016,0,"5 TO 14","Female"
9,"Connecticut",2016,5,"15 TO 34","Male"
9,"Connecticut",2016,2,"15 TO 34","Female"
9,"Connecticut",2016,17,"35 TO 64","Male"
9,"Connecticut",2016,5,"35 TO 64","Female"
9,"Connecticut",2016,9,">= 65","Male"
9,"Connecticut",2016,6,">= 65","Female"
9,"Connecticut",2017,0,"0 TO 4","Male"
9,"Connecticut",2017,0,"0 TO 4","Female"
9,"Connecticut",2017,1,"5 TO 14","Male"
9,"Connecticut",2017,0,"5 TO 14","Female"
9,"Connecticut",2017,5,"15 TO 34","Male"
9,"Connecticut",2017,0,"15 TO 34","Female"
9,"Connecticut",2017,14,"35 TO 64","Male"
9,"Connecticut",2017,2,"35 TO 64","Female"
9,"Connecticut",2017,14,">= 65","Male"
9,"Connecticut",2017,9,">= 65","Female"
9,"Connecticut",2018,1,"0 TO 4","Male"
9,"Connecticut",2018,0,"0 TO 4","Female"
9,"Connecticut",2018,2,"5 TO 14","Male"
9,"Connecticut",2018,0,"5 TO 14","Female"
9,"Connecticut",2018,9,"15 TO 34","Male"
9,"Connecticut",2018,1,"15 TO 34","Female"
9,"Connecticut",2018,23,"35 TO 64","Male"
9,"Connecticut",2018,2,"35 TO 64","Female"
9,"Connecticut",2018,7,">= 65","Male"
9,"Connecticut",2018,12,">= 65","Female"
9,"Connecticut",2019,0,"0 TO 4","Male"
9,"Connecticut",2019,0,"0 TO 4","Female"
9,"Connecticut",2019,0,"5 TO 14","Male"
9,"Connecticut",2019,0,"5 TO 14","Female"
9,"Connecticut",2019,5,"15 TO 34","Male"
9,"Connecticut",2019,2,"15 TO 34","Female"
9,"Connecticut",2019,18,"35 TO 64","Male"
9,"Connecticut",2019,4,"35 TO 64","Female"
9,"Connecticut",2019,11,">= 65","Male"
9,"Connecticut",2019,5,">= 65","Female"
9,"Connecticut",2020,0,"0 TO 4","Male"
9,"Connecticut",2020,0,"0 TO 4","Female"
9,"Connecticut",2020,0,"5 TO 14","Male"
9,"Connecticut",2020,0,"5 TO 14","Female"
9,"Connecticut",2020,1,"15 TO 34","Male"
9,"Connecticut",2020,0,"15 TO 34","Female"
9,"Connecticut",2020,19,"35 TO 64","Male"
9,"Connecticut",2020,3,"35 TO 64","Female"
9,"Connecticut",2020,11,">= 65","Male"
9,"Connecticut",2020,7,">= 65","Female"
9,"Connecticut",2021,0,"0 TO 4","Male"
9,"Connecticut",2021,0,"0 TO 4","Female"
9,"Connecticut",2021,0,"5 TO 14","Male"
9,"Connecticut",2021,0,"5 TO 14","Female"
9,"Connecticut",2021,9,"15 TO 34","Male"
9,"Connecticut",2021,0,"15 TO 34","Female"
9,"Connecticut",2021,18,"35 TO 64","Male"
9,"Connecticut",2021,6,"35 TO 64","Female"
9,"Connecticut",2021,23,">= 65","Male"
9,"Connecticut",2021,6,">= 65","Female"
9,"Connecticut",2022,1,"0 TO 4","Male"
9,"Connecticut",2022,0,"0 TO 4","Female"
9,"Connecticut",2022,1,"5 TO 14","Male"
9,"Connecticut",2022,0,"5 TO 14","Female"
9,"Connecticut",2022,7,"15 TO 34","Male"
9,"Connecticut",2022,0,"15 TO 34","Female"
9,"Connecticut",2022,13,"35 TO 64","Male"
9,"Connecticut",2022,2,"35 TO 64","Female"
9,"Connecticut",2022,9,">= 65","Male"
9,"Connecticut",2022,7,">= 65","Female"
12,"Florida",2000,0,"0 TO 4","Male"
12,"Florida",2000,1,"0 TO 4","Female"
12,"Florida",2000,1,"5 TO 14","Male"
12,"Florida",2000,1,"5 TO 14","Female"
12,"Florida",2000,51,"15 TO 34","Male"
12,"Florida",2000,7,"15 TO 34","Female"
12,"Florida",2000,86,"35 TO 64","Male"
12,"Florida",2000,26,"35 TO 64","Female"
12,"Florida",2000,56,">= 65","Male"
12,"Florida",2000,49,">= 65","Female"
12,"Florida",2001,2,"0 TO 4","Male"
12,"Florida",2001,6,"0 TO 4","Female"
12,"Florida",2001,3,"5 TO 14","Male"
12,"Florida",2001,0,"5 TO 14","Female"
12,"Florida",2001,61,"15 TO 34","Male"
12,"Florida",2001,3,"15 TO 34","Female"
12,"Florida",2001,120,"35 TO 64","Male"
12,"Florida",2001,21,"35 TO 64","Female"
12,"Florida",2001,87,">= 65","Male"
12,"Florida",2001,51,">= 65","Female"
12,"Florida",2002,2,"0 TO 4","Male"
12,"Florida",2002,0,"0 TO 4","Female"
12,"Florida",2002,5,"5 TO 14","Male"
12,"Florida",2002,1,"5 TO 14","Female"
12,"Florida",2002,67,"15 TO 34","Male"
12,"Florida",2002,2,"15 TO 34","Female"
12,"Florida",2002,142,"35 TO 64","Male"
12,"Florida",2002,19,"35 TO 64","Female"
12,"Florida",2002,75,">= 65","Male"
12,"Florida",2002,63,">= 65","Female"
12,"Florida",2003,3,"0 TO 4","Male"
12,"Florida",2003,1,"0 TO 4","Female"
12,"Florida",2003,2,"5 TO 14","Male"
12,"Florida",2003,1,"5 TO 14","Female"
12,"Florida",2003,60,"15 TO 34","Male"
12,"Florida",2003,3,"15 TO 34","Female"
12,"Florida",2003,150,"35 TO 64","Male"
12,"Florida",2003,22,"35 TO 64","Female"
12,"Florida",2003,87,">= 65","Male"
12,"Florida",2003,36,">= 65","Female"
12,"Florida",2004,3,"0 TO 4","Male"
12,"Florida",2004,5,"0 TO 4","Female"
12,"Florida",2004,1,"5 TO 14","Male"
12,"Florida",2004,1,"5 TO 14","Female"
12,"Florida",2004,76,"15 TO 34","Male"
12,"Florida",2004,6,"15 TO 34","Female"
12,"Florida",2004,163,"35 TO 64","Male"
12,"Florida",2004,27,"35 TO 64","Female"
12,"Florida",2004,115,">= 65","Male"
12,"Florida",2004,58,">= 65","Female"
12,"Florida",2005,2,"0 TO 4","Male"
12,"Florida",2005,5,"0 TO 4","Female"
12,"Florida",2005,1,"5 TO 14","Male"
12,"Florida",2005,0,"5 TO 14","Female"
12,"Florida",2005,120,"15 TO 34","Male"
12,"Florida",2005,13,"15 TO 34","Female"
12,"Florida",2005,264,"35 TO 64","Male"
12,"Florida",2005,48,"35 TO 64","Female"
12,"Florida",2005,106,">= 65","Male"
12,"Florida",2005,64,">= 65","Female"
12,"Florida",2006,3,"0 TO 4","Male"
12,"Florida",2006,1,"0 TO 4","Female"
12,"Florida",2006,1,"5 TO 14","Male"
12,"Florida",2006,2,"5 TO 14","Female"
12,"Florida",2006,103,"15 TO 34","Male"
12,"Florida",2006,8,"15 TO 34","Female"
12,"Florida",2006,193,"35 TO 64","Male"
12,"Florida",2006,43,"35 TO 64","Female"
12,"Florida",2006,107,">= 65","Male"
12,"Florida",2006,39,">= 65","Female"
12,"Florida",2007,0,"0 TO 4","Male"
12,"Florida",2007,2,"0 TO 4","Female"
12,"Florida",2007,5,"5 TO 14","Male"
12,"Florida",2007,3,"5 TO 14","Female"
12,"Florida",2007,115,"15 TO 34","Male"
12,"Florida",2007,5,"15 TO 34","Female"
12,"Florida",2007,233,"35 TO 64","Male"
12,"Florida",2007,41,"35 TO 64","Female"
12,"Florida",2007,125,">= 65","Male"
12,"Florida",2007,51,">= 65","Female"
12,"Florida",2008,2,"0 TO 4","Male"
12,"Florida",2008,2,"0 TO 4","Female"
12,"Florida",2008,5,"5 TO 14","Male"
12,"Florida",2008,2,"5 TO 14","Female"
12,"Florida",2008,71,"15 TO 34","Male"
12,"Florida",2008,4,"15 TO 34","Female"
12,"Florida",2008,183,"35 TO 64","Male"
12,"Florida",2008,26,"35 TO 64","Female"
12,"Florida",2008,98,">= 65","Male"
12,"Florida",2008,52,">= 65","Female"
12,"Florida",2009,1,"0 TO 4","Male"
12,"Florida",2009,2,"0 TO 4","Female"
12,"Florida",2009,8,"5 TO 14","Male"
12,"Florida",2009,2,"5 TO 14","Female"
12,"Florida",2009,109,"15 TO 34","Male"
12,"Florida",2009,3,"15 TO 34","Female"
12,"Florida",2009,241,"35 TO 64","Male"
12,"Florida",2009,47,"35 TO 64","Female"
12,"Florida",2009,131,">= 65","Male"
12,"Florida",2009,63,">= 65","Female"
12,"Florida",2010,2,"0 TO 4","Male"
12,"Florida",2010,4,"0 TO 4","Female"
12,"Florida",2010,4,"5 TO 14","Male"
12,"Florida",2010,2,"5 TO 14","Female"
12,"Florida",2010,162,"15 TO 34","Male"
12,"Florida",2010,21,"15 TO 34","Female"
12,"Florida",2010,361,"35 TO 64","Male"
12,"Florida",2010,67,"35 TO 64","Female"
12,"Florida",2010,142,">= 65","Male"
12,"Florida",2010,91,">= 65","Female"
12,"Florida",2011,3,"0 TO 4","Male"
12,"Florida",2011,1,"0 TO 4","Female"
12,"Florida",2011,3,"5 TO 14","Male"
12,"Florida",2011,1,"5 TO 14","Female"
12,"Florida",2011,144,"15 TO 34","Male"
12,"Florida",2011,6,"15 TO 34","Female"
12,"Florida",2011,301,"35 TO 64","Male"
12,"Florida",2011,54,"35 TO 64","Female"
12,"Florida",2011,154,">= 65","Male"
12,"Florida",2011,70,">= 65","Female"
12,"Florida",2012,1,"0 TO 4","Male"
12,"Florida",2012,1,"0 TO 4","Female"
12,"Florida",2012,8,"5 TO 14","Male"
12,"Florida",2012,3,"5 TO 14","Female"
12,"Florida",2012,115,"15 TO 34","Male"
12,"Florida",2012,7,"15 TO 34","Female"
12,"Florida",2012,254,"35 TO 64","Male"
12,"Florida",2012,38,"35 TO 64","Female"
12,"Florida",2012,103,">= 65","Male"
12,"Florida",2012,59,">= 65","Female"
12,"Florida",2013,1,"0 TO 4","Male"
12,"Florida",2013,1,"0 TO 4","Female"
12,"Florida",2013,4,"5 TO 14","Male"
12,"Florida",2013,4,"5 TO 14","Female"
12,"Florida",2013,119,"15 TO 34","Male"
12,"Florida",2013,8,"15 TO 34","Female"
12,"Florida",2013,217,"35 TO 64","Male"
12,"Florida",2013,32,"35 TO 64","Female"
12,"Florida",2013,99,">= 65","Male"
12,"Florida",2013,52,">= 65","Female"
12,"Florida",2014,3,"0 TO 4","Male"
12,"Florida",2014,0,"0 TO 4","Female"
12,"Florida",2014,9,"5 TO 14","Male"
12,"Florida",2014,0,"5 TO 14","Female"
12,"Florida",2014,174,"15 TO 34","Male"
12,"Florida",2014,8,"15 TO 34","Female"
12,"Florida",2014,302,"35 TO 64","Male"
12,"Florida",2014,58,"35 TO 64","Female"
12,"Florida",2014,128,">= 65","Male"
12,"Florida",2014,52,">= 65","Female"
12,"Florida",2015,2,"0 TO 4","Male"
12,"Florida",2015,1,"0 TO 4","Female"
12,"Florida",2015,7,"5 TO 14","Male"
12,"Florida",2015,1,"5 TO 14","Female"
12,"Florida",2015,207,"15 TO 34","Male"
12,"Florida",2015,10,"15 TO 34","Female"
12,"Florida",2015,355,"35 TO 64","Male"
12,"Florida",2015,44,"35 TO 64","Female"
12,"Florida",2015,143,">= 65","Male"
12,"Florida",2015,61,">= 65","Female"
12,"Florida",2016,3,"0 TO 4","Male"
12,"Florida",2016,1,"0 TO 4","Female"
12,"Florida",2016,2,"5 TO 14","Male"
12,"Florida",2016,1,"5 TO 14","Female"
12,"Florida",2016,283,"15 TO 34","Male"
12,"Florida",2016,11,"15 TO 34","Female"
12,"Florida",2016,491,"35 TO 64","Male"
12,"Florida",2016,74,"35 TO 64","Female"
12,"Florida",2016,169,">= 65","Male"
12,"Florida",2016,77,">= 65","Female"
12,"Florida",2017,5,"0 TO 4","Male"
12,"Florida",2017,1,"0 TO 4","Female"
12,"Florida",2017,2,"5 TO 14","Male"
12,"Florida",2017,2,"5 TO 14","Female"
12,"Florida",2017,233,"15 TO 34","Male"
12,"Florida",2017,14,"15 TO 34","Female"
12,"Florida",2017,452,"35 TO 64","Male"
12,"Florida",2017,45,"35 TO 64","Female"
12,"Florida",2017,197,">= 65","Male"
12,"Florida",2017,134,">= 65","Female"
12,"Florida",2018,4,"0 TO 4","Male"
12,"Florida",2018,2,"0 TO 4","Female"
12,"Florida",2018,8,"5 TO 14","Male"
12,"Florida",2018,2,"5 TO 14","Female"
12,"Florida",2018,217,"15 TO 34","Male"
12,"Florida",2018,13,"15 TO 34","Female"
12,"Florida",2018,438,"35 TO 64","Male"
12,"Florida",2018,51,"35 TO 64","Female"
12,"Florida",2018,202,">= 65","Male"
12,"Florida",2018,62,">= 65","Female"
12,"Florida",2019,2,"0 TO 4","Male"
12,"Florida",2019,1,"0 TO 4","Female"
12,"Florida",2019,1,"5 TO 14","Male"
12,"Florida",2019,3,"5 TO 14","Female"
12,"Florida",2019,295,"15 TO 34","Male"
12,"Florida",2019,12,"15 TO 34","Female"
12,"Florida",2019,505,"35 TO 64","Male"
12,"Florida",2019,74,"35 TO 64","Female"
12,"Florida",2019,192,">= 65","Male"
12,"Florida",2019,119,">= 65","Female"
12,"Florida",2020,0,"0 TO 4","Male"
12,"Florida",2020,0,"0 TO 4","Female"
12,"Florida",2020,1,"5 TO 14","Male"
12,"Florida",2020,1,"5 TO 14","Female"
12,"Florida",2020,227,"15 TO 34","Male"
12,"Florida",2020,15,"15 TO 34","Female"
12,"Florida",2020,377,"35 TO 64","Male"
12,"Florida",2020,55,"35 TO 64","Female"
12,"Florida",2020,190,">= 65","Male"
12,"Florida",2020,87,">= 65","Female"
12,"Florida",2021,1,"0 TO 4","Male"
12,"Florida",2021,0,"0 TO 4","Female"
12,"Florida",2021,4,"5 TO 14","Male"
12,"Florida",2021,1,"5 TO 14","Female"
12,"Florida",2021,160,"15 TO 34","Male"
12,"Florida",2021,10,"15 TO 34","Female"
12,"Florida",2021,272,"35 TO 64","Male"
12,"Florida",2021,37,"35 TO 64","Female"
12,"Florida",2021,150,">= 65","Male"
12,"Florida",2021,70,">= 65","Female"
12,"Florida",2022,1,"0 TO 4","Male"
12,"Florida",2022,2,"0 TO 4","Female"
12,"Florida",2022,3,"5 TO 14","Male"
12,"Florida",2022,0,"5 TO 14","Female"
12,"Florida",2022,212,"15 TO 34","Male"
12,"Florida",2022,13,"15 TO 34","Female"
12,"Florida",2022,449,"35 TO 64","Male"
12,"Florida",2022,85,"35 TO 64","Female"
12,"Florida",2022,253,">= 65","Male"
12,"Florida",2022,113,">= 65","Female"
18,"Indiana",2018,0,"0 TO 4","Male"
18,"Indiana",2018,0,"0 TO 4","Female"
18,"Indiana",2018,3,"5 TO 14","Male"
18,"Indiana",2018,1,"5 TO 14","Female"
18,"Indiana",2018,11,"15 TO 34","Male"
18,"Indiana",2018,4,"15 TO 34","Female"
18,"Indiana",2018,20,"35 TO 64","Male"
18,"Indiana",2018,12,"35 TO 64","Female"
18,"Indiana",2018,22,">= 65","Male"
18,"Indiana",2018,17,">= 65","Female"
18,"Indiana",2019,0,"0 TO 4","Male"
18,"Indiana",2019,0,"0 TO 4","Female"
18,"Indiana",2019,1,"5 TO 14","Male"
18,"Indiana",2019,0,"5 TO 14","Female"
18,"Indiana",2019,6,"15 TO 34","Male"
18,"Indiana",2019,7,"15 TO 34","Female"
18,"Indiana",2019,12,"35 TO 64","Male"
18,"Indiana",2019,5,"35 TO 64","Female"
18,"Indiana",2019,18,">= 65","Male"
18,"Indiana",2019,10,">= 65","Female"
18,"Indiana",2020,1,"0 TO 4","Male"
18,"Indiana",2020,1,"0 TO 4","Female"
18,"Indiana",2020,1,"5 TO 14","Male"
18,"Indiana",2020,1,"5 TO 14","Female"
18,"Indiana",2020,5,"15 TO 34","Male"
18,"Indiana",2020,0,"15 TO 34","Female"
18,"Indiana",2020,13,"35 TO 64","Male"
18,"Indiana",2020,9,"35 TO 64","Female"
18,"Indiana",2020,16,">= 65","Male"
18,"Indiana",2020,10,">= 65","Female"
18,"Indiana",2022,0,"0 TO 4","Male"
18,"Indiana",2022,0,"0 TO 4","Female"
18,"Indiana",2022,3,"5 TO 14","Male"
18,"Indiana",2022,1,"5 TO 14","Female"
18,"Indiana",2022,8,"15 TO 34","Male"
18,"Indiana",2022,1,"15 TO 34","Female"
18,"Indiana",2022,16,"35 TO 64","Male"
18,"Indiana",2022,2,"35 TO 64","Female"
18,"Indiana",2022,21,">= 65","Male"
18,"Indiana",2022,8,">= 65","Female"
19,"Iowa",2000,0,"0 TO 4","Male"
19,"Iowa",2000,0,"0 TO 4","Female"
19,"Iowa",2000,0,"5 TO 14","Male"
19,"Iowa",2000,0,"5 TO 14","Female"
19,"Iowa",2000,3,"15 TO 34","Male"
19,"Iowa",2000,1,"15 TO 34","Female"
19,"Iowa",2000,10,"35 TO 64","Male"
19,"Iowa",2000,7,"35 TO 64","Female"
19,"Iowa",2000,15,">= 65","Male"
19,"Iowa",2000,11,">= 65","Female"
19,"Iowa",2001,2,"0 TO 4","Male"
19,"Iowa",2001,0,"0 TO 4","Female"
19,"Iowa",2001,1,"5 TO 14","Male"
19,"Iowa",2001,0,"5 TO 14","Female"
19,"Iowa",2001,4,"15 TO 34","Male"
19,"Iowa",2001,2,"15 TO 34","Female"
19,"Iowa",2001,25,"35 TO 64","Male"
19,"Iowa",2001,9,"35 TO 64","Female"
19,"Iowa",2001,26,">= 65","Male"
19,"Iowa",2001,26,">= 65","Female"
19,"Iowa",2002,0,"0 TO 4","Male"
19,"Iowa",2002,0,"0 TO 4","Female"
19,"Iowa",2002,2,"5 TO 14","Male"
19,"Iowa",2002,0,"5 TO 14","Female"
19,"Iowa",2002,7,"15 TO 34","Male"
19,"Iowa",2002,0,"15 TO 34","Female"
19,"Iowa",2002,15,"35 TO 64","Male"
19,"Iowa",2002,3,"35 TO 64","Female"
19,"Iowa",2002,12,">= 65","Male"
19,"Iowa",2002,12,">= 65","Female"
19,"Iowa",2003,1,"0 TO 4","Male"
19,"Iowa",2003,0,"0 TO 4","Female"
19,"Iowa",2003,0,"5 TO 14","Male"
19,"Iowa",2003,0,"5 TO 14","Female"
19,"Iowa",2003,9,"15 TO 34","Male"
19,"Iowa",2003,4,"15 TO 34","Female"
19,"Iowa",2003,15,"35 TO 64","Male"
19,"Iowa",2003,2,"35 TO 64","Female"
19,"Iowa",2003,14,">= 65","Male"
19,"Iowa",2003,3,">= 65","Female"
19,"Iowa",2004,0,"0 TO 4","Male"
19,"Iowa",2004,0,"0 TO 4","Female"
19,"Iowa",2004,0,"5 TO 14","Male"
19,"Iowa",2004,0,"5 TO 14","Female"
19,"Iowa",2004,3,"15 TO 34","Male"
19,"Iowa",2004,0,"15 TO 34","Female"
19,"Iowa",2004,4,"35 TO 64","Male"
19,"Iowa",2004,2,"35 TO 64","Female"
19,"Iowa",2004,9,">= 65","Male"
19,"Iowa",2004,1,">= 65","Female"
19,"Iowa",2005,0,"0 TO 4","Male"
19,"Iowa",2005,0,"0 TO 4","Female"
19,"Iowa",2005,0,"5 TO 14","Male"
19,"Iowa",2005,1,"5 TO 14","Female"
19,"Iowa",2005,4,"15 TO 34","Male"
19,"Iowa",2005,2,"15 TO 34","Female"
19,"Iowa",2005,11,"35 TO 64","Male"
19,"Iowa",2005,4,"35 TO 64","Female"
19,"Iowa",2005,20,">= 65","Male"
19,"Iowa",2005,17,">= 65","Female"
19,"Iowa",2006,0,"0 TO 4","Male"
19,"Iowa",2006,0,"0 TO 4","Female"
19,"Iowa",2006,1,"5 TO 14","Male"
19,"Iowa",2006,0,"5 TO 14","Female"
