"StateFIPS","State","Year","ER.Visits","Age_Group","Sex"
9,"Connecticut",2015,24,">= 65","Male"
9,"Connecticut",2015,28,">= 65","Female"
9,"Connecticut",2016,7,"0 TO 4","Male"
9,"Connecticut",2016,5,"0 TO 4","Female"
9,"Connecticut",2016,19,"5 TO 14","Male"
9,"Connecticut",2016,17,"5 TO 14","Female"
9,"Connecticut",2016,96,"15 TO 34","Male"
9,"Connecticut",2016,59,"15 TO 34","Female"
9,"Connecticut",2016,99,"35 TO 64","Male"
9,"Connecticut",2016,62,"35 TO 64","Female"
9,"Connecticut",2016,49,">= 65","Male"
9,"Connecticut",2016,27,">= 65","Female"
9,"Connecticut",2017,10,"0 TO 4","Male"
9,"Connecticut",2017,4,"0 TO 4","Female"
9,"Connecticut",2017,24,"5 TO 14","Male"
9,"Connecticut",2017,22,"5 TO 14","Female"
9,"Connecticut",2017,70,"15 TO 34","Male"
9,"Connecticut",2017,40,"15 TO 34","Female"
9,"Connecticut",2017,94,"35 TO 64","Male"
9,"Connecticut",2017,47,"35 TO 64","Female"
9,"Connecticut",2017,30,">= 65","Male"
9,"Connecticut",2017,20,">= 65","Female"
9,"Connecticut",2018,2,"0 TO 4","Male"
9,"Connecticut",2018,2,"0 TO 4","Female"
9,"Connecticut",2018,18,"5 TO 14","Male"
9,"Connecticut",2018,18,"5 TO 14","Female"
9,"Connecticut",2018,132,"15 TO 34","Male"
9,"Connecticut",2018,49,"15 TO 34","Female"
9,"Connecticut",2018,159,"35 TO 64","Male"
9,"Connecticut",2018,79,"35 TO 64","Female"
9,"Connecticut",2018,55,">= 65","Male"
9,"Connecticut",2018,34,">= 65","Female"
9,"Connecticut",2019,5,"0 TO 4","Male"
9,"Connecticut",2019,2,"0 TO 4","Female"
9,"Connecticut",2019,21,"5 TO 14","Male"
9,"Connecticut",2019,20,"5 TO 14","Female"
9,"Connecticut",2019,98,"15 TO 34","Male"
9,"Connecticut",2019,68,"15 TO 34","Female"
9,"Connecticut",2019,146,"35 TO 64","Male"
9,"Connecticut",2019,63,"35 TO 64","Female"
9,"Connecticut",2019,38,">= 65","Male"
9,"Connecticut",2019,31,">= 65","Female"
9,"Connecticut",2020,3,"0 TO 4","Male"
9,"Connecticut",2020,1,"0 TO 4","Female"
9,"Connecticut",2020,6,"5 TO 14","Male"
9,"Connecticut",2020,8,"5 TO 14","Female"
9,"Connecticut",2020,59,"15 TO 34","Male"
9,"Connecticut",2020,39,"15 TO 34","Female"
9,"Connecticut",2020,93,"35 TO 64","Male"
9,"Connecticut",2020,36,"35 TO 64","Female"
9,"Connecticut",2020,34,">= 65","Male"
9,"Connecticut",2020,25,">= 65","Female"
9,"Connecticut",2021,4,"0 TO 4","Male"
9,"Connecticut",2021,0,"0 TO 4","Female"
9,"Connecticut",2021,15,"5 TO 14","Male"
9,"Connecticut",2021,6,"5 TO 14","Female"
9,"Connecticut",2021,92,"15 TO 34","Male"
9,"Connecticut",2021,52,"15 TO 34","Female"
9,"Connecticut",2021,140,"35 TO 64","Male"
9,"Connecticut",2021,52,"35 TO 64","Female"
9,"Connecticut",2021,48,">= 65","Male"
9,"Connecticut",2021,42,">= 65","Female"
9,"Connecticut",2022,7,"0 TO 4","Male"
9,"Connecticut",2022,1,"0 TO 4","Female"
9,"Connecticut",2022,17,"5 TO 14","Male"
9,"Connecticut",2022,21,"5 TO 14","Female"
9,"Connecticut",2022,75,"15 TO 34","Male"
9,"Connecticut",2022,35,"15 TO 34","Female"
9,"Connecticut",2022,94,"35 TO 64","Male"
9,"Connecticut",2022,45,"35 TO 64","Female"
9,"Connecticut",2022,50,">= 65","Male"
9,"Connecticut",2022,38,">= 65","Female"
12,"Florida",2005,22,"0 TO 4","Male"
12,"Florida",2005,18,"0 TO 4","Female"
12,"Florida",2005,116,"5 TO 14","Male"
12,"Florida",2005,94,"5 TO 14","Female"
12,"Florida",2005,289,"15 TO 34","Female"
12,"Florida",2005,309,"35 TO 64","Female"
12,"Florida",2005,304,">= 65","Male"
12,"Florida",2005,168,">= 65","Female"
12,"Florida",2006,25,"0 TO 4","Male"
12,"Florida",2006,20,"0 TO 4","Female"
12,"Florida",2006,114,"5 TO 14","Male"
12,"Florida",2006,81,"5 TO 14","Female"
12,"Florida",2006,265,"15 TO 34","Female"
12,"Florida",2006,270,"35 TO 64","Female"
12,"Florida",2006,278,">= 65","Male"
12,"Florida",2006,120,">= 65","Female"
12,"Florida",2007,18,"0 TO 4","Male"
12,"Florida",2007,13,"0 TO 4","Female"
12,"Florida",2007,114,"5 TO 14","Male"
12,"Florida",2007,92,"5 TO 14","Female"
12,"Florida",2007,275,"15 TO 34","Female"
12,"Florida",2007,297,"35 TO 64","Female"
12,"Florida",2007,314,">= 65","Male"
12,"Florida",2007,135,">= 65","Female"
12,"Florida",2008,25,"0 TO 4","Male"
12,"Florida",2008,19,"0 TO 4","Female"
12,"Florida",2008,108,"5 TO 14","Male"
12,"Florida",2008,58,"5 TO 14","Female"
12,"Florida",2008,763,"15 TO 34","Male"
12,"Florida",2008,220,"15 TO 34","Female"
12,"Florida",2008,896,"35 TO 64","Male"
12,"Florida",2008,254,"35 TO 64","Female"
12,"Florida",2008,244,">= 65","Male"
12,"Florida",2008,133,">= 65","Female"
12,"Florida",2009,41,"0 TO 4","Male"
12,"Florida",2009,21,"0 TO 4","Female"
12,"Florida",2009,150,"5 TO 14","Male"
12,"Florida",2009,86,"5 TO 14","Female"
12,"Florida",2009,951,"15 TO 34","Male"
12,"Florida",2009,281,"15 TO 34","Female"
12,"Florida",2009,335,"35 TO 64","Female"
12,"Florida",2009,336,">= 65","Male"
12,"Florida",2009,168,">= 65","Female"
12,"Florida",2010,29,"0 TO 4","Male"
12,"Florida",2010,31,"0 TO 4","Female"
12,"Florida",2010,175,"5 TO 14","Male"
12,"Florida",2010,123,"5 TO 14","Female"
12,"Florida",2010,409,"15 TO 34","Female"
12,"Florida",2010,475,"35 TO 64","Female"
12,"Florida",2010,391,">= 65","Male"
12,"Florida",2010,262,">= 65","Female"
12,"Florida",2011,34,"0 TO 4","Male"
12,"Florida",2011,21,"0 TO 4","Female"
12,"Florida",2011,166,"5 TO 14","Male"
12,"Florida",2011,96,"5 TO 14","Female"
12,"Florida",2011,329,"15 TO 34","Female"
12,"Florida",2011,398,"35 TO 64","Female"
12,"Florida",2011,398,">= 65","Male"
12,"Florida",2011,196,">= 65","Female"
12,"Florida",2012,21,"0 TO 4","Male"
12,"Florida",2012,30,"0 TO 4","Female"
12,"Florida",2012,129,"5 TO 14","Male"
12,"Florida",2012,76,"5 TO 14","Female"
12,"Florida",2012,952,"15 TO 34","Male"
12,"Florida",2012,291,"15 TO 34","Female"
12,"Florida",2012,365,"35 TO 64","Female"
12,"Florida",2012,306,">= 65","Male"
12,"Florida",2012,195,">= 65","Female"
12,"Florida",2013,34,"0 TO 4","Male"
12,"Florida",2013,35,"0 TO 4","Female"
12,"Florida",2013,114,"5 TO 14","Male"
12,"Florida",2013,78,"5 TO 14","Female"
12,"Florida",2013,253,"15 TO 34","Female"
12,"Florida",2013,292,"35 TO 64","Female"
12,"Florida",2013,312,">= 65","Male"
12,"Florida",2013,163,">= 65","Female"
12,"Florida",2014,36,"0 TO 4","Male"
12,"Florida",2014,34,"0 TO 4","Female"
12,"Florida",2014,157,"5 TO 14","Male"
12,"Florida",2014,97,"5 TO 14","Female"
12,"Florida",2014,354,"15 TO 34","Female"
12,"Florida",2014,442,"35 TO 64","Female"
12,"Florida",2014,395,">= 65","Male"
12,"Florida",2014,250,">= 65","Female"
12,"Florida",2015,29,"0 TO 4","Male"
12,"Florida",2015,29,"0 TO 4","Female"
12,"Florida",2015,136,"5 TO 14","Male"
12,"Florida",2015,82,"5 TO 14","Female"
12,"Florida",2015,368,"15 TO 34","Female"
12,"Florida",2015,452,"35 TO 64","Female"
12,"Florida",2015,475,">= 65","Male"
12,"Florida",2015,232,">= 65","Female"
12,"Florida",2016,34,"0 TO 4","Male"
12,"Florida",2016,23,"0 TO 4","Female"
12,"Florida",2016,180,"5 TO 14","Male"
12,"Florida",2016,131,"5 TO 14","Female"
12,"Florida",2016,458,"15 TO 34","Female"
12,"Florida",2016,599,"35 TO 64","Female"
12,"Florida",2016,638,">= 65","Male"
12,"Florida",2016,323,">= 65","Female"
12,"Florida",2017,40,"0 TO 4","Male"
12,"Florida",2017,24,"0 TO 4","Female"
12,"Florida",2017,160,"5 TO 14","Male"
12,"Florida",2017,118,"5 TO 14","Female"
12,"Florida",2017,414,"15 TO 34","Female"
12,"Florida",2017,568,"35 TO 64","Female"
12,"Florida",2017,693,">= 65","Male"
12,"Florida",2017,458,">= 65","Female"
12,"Florida",2018,38,"0 TO 4","Male"
12,"Florida",2018,33,"0 TO 4","Female"
12,"Florida",2018,166,"5 TO 14","Male"
12,"Florida",2018,111,"5 TO 14","Female"
12,"Florida",2018,414,"15 TO 34","Female"
12,"Florida",2018,536,"35 TO 64","Female"
12,"Florida",2018,658,">= 65","Male"
12,"Florida",2018,292,">= 65","Female"
12,"Florida",2019,26,"0 TO 4","Male"
12,"Florida",2019,30,"0 TO 4","Female"
12,"Florida",2019,160,"5 TO 14","Male"
12,"Florida",2019,125,"5 TO 14","Female"
12,"Florida",2019,451,"15 TO 34","Female"
12,"Florida",2019,623,"35 TO 64","Female"
12,"Florida",2019,703,">= 65","Male"
12,"Florida",2019,410,">= 65","Female"
12,"Florida",2020,6,"0 TO 4","Male"
12,"Florida",2020,10,"0 TO 4","Female"
12,"Florida",2020,60,"5 TO 14","Male"
12,"Florida",2020,50,"5 TO 14","Female"
12,"Florida",2020,286,"15 TO 34","Female"
12,"Florida",2020,449,"35 TO 64","Female"
12,"Florida",2020,644,">= 65","Male"
12,"Florida",2020,303,">= 65","Female"
12,"Florida",2021,28,"0 TO 4","Male"
12,"Florida",2021,18,"0 TO 4","Female"
12,"Florida",2021,96,"5 TO 14","Male"
12,"Florida",2021,80,"5 TO 14","Female"
12,"Florida",2021,260,"15 TO 34","Female"
12,"Florida",2021,375,"35 TO 64","Female"
12,"Florida",2021,607,">= 65","Male"
12,"Florida",2021,293,">= 65","Female"
12,"Florida",2022,21,"0 TO 4","Male"
12,"Florida",2022,26,"0 TO 4","Female"
12,"Florida",2022,112,"5 TO 14","Male"
12,"Florida",2022,83,"5 TO 14","Female"
12,"Florida",2022,365,"15 TO 34","Female"
12,"Florida",2022,585,"35 TO 64","Female"
12,"Florida",2022,841,">= 65","Male"
12,"Florida",2022,458,">= 65","Female"
18,"Indiana",2018,29,"0 TO 4","Male"
18,"Indiana",2018,24,"0 TO 4","Female"
18,"Indiana",2018,70,"5 TO 14","Male"
18,"Indiana",2018,72,"5 TO 14","Female"
18,"Indiana",2018,520,"15 TO 34","Male"
18,"Indiana",2018,514,"15 TO 34","Female"
18,"Indiana",2018,654,"35 TO 64","Male"
18,"Indiana",2018,593,"35 TO 64","Female"
18,"Indiana",2018,189,">= 65","Male"
18,"Indiana",2018,164,">= 65","Female"
18,"Indiana",2019,25,"0 TO 4","Male"
18,"Indiana",2019,20,"0 TO 4","Female"
18,"Indiana",2019,77,"5 TO 14","Male"
18,"Indiana",2019,72,"5 TO 14","Female"
18,"Indiana",2019,433,"15 TO 34","Male"
18,"Indiana",2019,434,"15 TO 34","Female"
18,"Indiana",2019,572,"35 TO 64","Male"
18,"Indiana",2019,542,"35 TO 64","Female"
18,"Indiana",2019,178,">= 65","Male"
18,"Indiana",2019,205,">= 65","Female"
18,"Indiana",2020,14,"0 TO 4","Male"
18,"Indiana",2020,15,"0 TO 4","Female"
18,"Indiana",2020,24,"5 TO 14","Male"
18,"Indiana",2020,24,"5 TO 14","Female"
18,"Indiana",2020,279,"15 TO 34","Male"
18,"Indiana",2020,220,"15 TO 34","Female"
18,"Indiana",2020,351,"35 TO 64","Male"
18,"Indiana",2020,328,"35 TO 64","Female"
18,"Indiana",2020,127,">= 65","Male"
18,"Indiana",2020,122,">= 65","Female"
18,"Indiana",2022,41,"0 TO 4","Male"
18,"Indiana",2022,16,"0 TO 4","Female"
18,"Indiana",2022,61,"5 TO 14","Male"
18,"Indiana",2022,42,"5 TO 14","Female"
18,"Indiana",2022,401,"15 TO 34","Male"
18,"Indiana",2022,347,"15 TO 34","Female"
18,"Indiana",2022,519,"35 TO 64","Male"
18,"Indiana",2022,491,"35 TO 64","Female"
18,"Indiana",2022,186,">= 65","Male"
18,"Indiana",2022,172,">= 65","Female"
19,"Iowa",2003,7,"0 TO 4","Male"
19,"Iowa",2003,5,"0 TO 4","Female"
19,"Iowa",2003,17,"5 TO 14","Male"
19,"Iowa",2003,16,"5 TO 14","Female"
19,"Iowa",2003,180,"15 TO 34","Male"
19,"Iowa",2003,85,"15 TO 34","Female"
19,"Iowa",2003,170,"35 TO 64","Male"
19,"Iowa",2003,79,"35 TO 64","Female"
19,"Iowa",2003,61,">= 65","Male"
19,"Iowa",2003,27,">= 65","Female"
19,"Iowa",2004,3,"0 TO 4","Male"
19,"Iowa",2004,5,"0 TO 4","Female"
19,"Iowa",2004,13,"5 TO 14","Male"
19,"Iowa",2004,9,"5 TO 14","Female"
19,"Iowa",2004,93,"15 TO 34","Male"
19,"Iowa",2004,32,"15 TO 34","Female"
19,"Iowa",2004,89,"35 TO 64","Male"
19,"Iowa",2004,35,"35 TO 64","Female"
19,"Iowa",2004,37,">= 65","Male"
19,"Iowa",2004,18,">= 65","Female"
19,"Iowa",2005,7,"0 TO 4","Male"
19,"Iowa",2005,5,"0 TO 4","Female"
19,"Iowa",2005,27,"5 TO 14","Male"
19,"Iowa",2005,23,"5 TO 14","Female"
19,"Iowa",2005,224,"15 TO 34","Male"
19,"Iowa",2005,111,"15 TO 34","Female"
19,"Iowa",2005,215,"35 TO 64","Male"
19,"Iowa",2005,96,"35 TO 64","Female"
19,"Iowa",2005,69,">= 65","Male"
19,"Iowa",2005,41,">= 65","Female"
19,"Iowa",2006,7,"0 TO 4","Male"
19,"Iowa",2006,5,"0 TO 4","Female"
19,"Iowa",2006,19,"5 TO 14","Male"
19,"Iowa",2006,23,"5 TO 14","Female"
19,"Iowa",2006,193,"15 TO 34","Male"
19,"Iowa",2006,116,"15 TO 34","Female"
19,"Iowa",2006,185,"35 TO 64","Male"
19,"Iowa",2006,99,"35 TO 64","Female"
19,"Iowa",2006,61,">= 65","Male"
19,"Iowa",2006,50,">= 65","Female"
19,"Iowa",2007,5,"0 TO 4","Male"
19,"Iowa",2007,9,"0 TO 4","Female"
19,"Iowa",2007,22,"5 TO 14","Male"
19,"Iowa",2007,12,"5 TO 14","Female"
19,"Iowa",2007,188,"15 TO 34","Male"
19,"Iowa",2007,78,"15 TO 34","Female"
19,"Iowa",2007,170,"35 TO 64","Male"
19,"Iowa",2007,59,"35 TO 64","Female"
19,"Iowa",2007,41,">= 65","Male"
19,"Iowa",2007,39,">= 65","Female"
19,"Iowa",2008,3,"0 TO 4","Male"
19,"Iowa",2008,3,"0 TO 4","Female"
19,"Iowa",2008,18,"5 TO 14","Male"
19,"Iowa",2008,14,"5 TO 14","Female"
19,"Iowa",2008,126,"15 TO 34","Male"
19,"Iowa",2008,61,"15 TO 34","Female"
19,"Iowa",2008,152,"35 TO 64","Male"
19,"Iowa",2008,67,"35 TO 64","Female"
19,"Iowa",2008,46,">= 65","Male"
19,"Iowa",2008,21,">= 65","Female"
19,"Iowa",2009,5,"0 TO 4","Male"
19,"Iowa",2009,3,"0 TO 4","Female"
19,"Iowa",2009,18,"5 TO 14","Male"
19,"Iowa",2009,13,"5 TO 14","Female"
19,"Iowa",2009,116,"15 TO 34","Male"
19,"Iowa",2009,74,"15 TO 34","Female"
19,"Iowa",2009,117,"35 TO 64","Male"
19,"Iowa",2009,51,"35 TO 64","Female"
19,"Iowa",2009,41,">= 65","Male"
19,"Iowa",2009,22,">= 65","Female"
19,"Iowa",2010,7,"0 TO 4","Male"
19,"Iowa",2010,4,"0 TO 4","Female"
19,"Iowa",2010,31,"5 TO 14","Male"
19,"Iowa",2010,22,"5 TO 14","Female"
19,"Iowa",2010,252,"15 TO 34","Male"
19,"Iowa",2010,103,"15 TO 34","Female"
19,"Iowa",2010,287,"35 TO 64","Male"
19,"Iowa",2010,120,"35 TO 64","Female"
19,"Iowa",2010,75,">= 65","Male"
19,"Iowa",2010,47,">= 65","Female"
19,"Iowa",2011,10,"0 TO 4","Male"
19,"Iowa",2011,6,"0 TO 4","Female"
19,"Iowa",2011,53,"5 TO 14","Male"
19,"Iowa",2011,45,"5 TO 14","Female"
19,"Iowa",2011,397,"15 TO 34","Male"
19,"Iowa",2011,182,"15 TO 34","Female"
19,"Iowa",2011,397,"35 TO 64","Male"
19,"Iowa",2011,189,"35 TO 64","Female"
19,"Iowa",2011,119,">= 65","Male"
19,"Iowa",2011,73,">= 65","Female"
19,"Iowa",2012,4,"0 TO 4","Male"
19,"Iowa",2012,9,"0 TO 4","Female"
19,"Iowa",2012,38,"5 TO 14","Male"
19,"Iowa",2012,28,"5 TO 14","Female"
19,"Iowa",2012,422,"15 TO 34","Male"
19,"Iowa",2012,181,"15 TO 34","Female"
19,"Iowa",2012,398,"35 TO 64","Male"
19,"Iowa",2012,165,"35 TO 64","Female"
19,"Iowa",2012,103,">= 65","Male"
19,"Iowa",2012,91,">= 65","Female"
19,"Iowa",2013,6,"0 TO 4","Male"
19,"Iowa",2013,5,"0 TO 4","Female"
19,"Iowa",2013,25,"5 TO 14","Male"
19,"Iowa",2013,20,"5 TO 14","Female"
19,"Iowa",2013,247,"15 TO 34","Male"
19,"Iowa",2013,105,"15 TO 34","Female"
19,"Iowa",2013,269,"35 TO 64","Male"
19,"Iowa",2013,98,"35 TO 64","Female"
19,"Iowa",2013,81,">= 65","Male"
19,"Iowa",2013,47,">= 65","Female"
19,"Iowa",2014,5,"0 TO 4","Male"
19,"Iowa",2014,4,"0 TO 4","Female"
19,"Iowa",2014,16,"5 TO 14","Male"
19,"Iowa",2014,17,"5 TO 14","Female"
19,"Iowa",2014,149,"15 TO 34","Male"
19,"Iowa",2014,54,"15 TO 34","Female"
19,"Iowa",2014,130,"35 TO 64","Male"
19,"Iowa",2014,51,"35 TO 64","Female"
19,"Iowa",2014,48,">= 65","Male"
19,"Iowa",2014,30,">= 65","Female"
19,"Iowa",2015,8,"0 TO 4","Male"
19,"Iowa",2015,6,"0 TO 4","Female"
19,"Iowa",2015,35,"5 TO 14","Male"
19,"Iowa",2015,21,"5 TO 14","Female"
19,"Iowa",2015,205,"15 TO 34","Male"
19,"Iowa",2015,90,"15 TO 34","Female"
19,"Iowa",2015,206,"35 TO 64","Male"
19,"Iowa",2015,91,"35 TO 64","Female"
19,"Iowa",2015,68,">= 65","Male"
19,"Iowa",2015,44,">= 65","Female"
19,"Iowa",2016,9,"0 TO 4","Male"
19,"Iowa",2016,5,"0 TO 4","Female"
19,"Iowa",2016,38,"5 TO 14","Male"
19,"Iowa",2016,33,"5 TO 14","Female"
19,"Iowa",2016,305,"15 TO 34","Male"
19,"Iowa",2016,151,"15 TO 34","Female"
19,"Iowa",2016,317,"35 TO 64","Male"
19,"Iowa",2016,154,"35 TO 64","Female"
19,"Iowa",2016,108,">= 65","Male"
19,"Iowa",2016,52,">= 65","Female"
19,"Iowa",2017,9,"0 TO 4","Male"
19,"Iowa",2017,9,"0 TO 4","Female"
19,"Iowa",2017,26,"5 TO 14","Male"
19,"Iowa",2017,33,"5 TO 14","Female"
19,"Iowa",2017,215,"15 TO 34","Male"
19,"Iowa",2017,129,"15 TO 34","Female"
19,"Iowa",2017,247,"35 TO 64","Male"
19,"Iowa",2017,110,"35 TO 64","Female"
19,"Iowa",2017,92,">= 65","Male"
19,"Iowa",2017,46,">= 65","Female"
19,"Iowa",2018,11,"0 TO 4","Male"
19,"Iowa",2018,6,"0 TO 4","Female"
19,"Iowa",2018,38,"5 TO 14","Male"
19,"Iowa",2018,33,"5 TO 14","Female"
19,"Iowa",2018,274,"15 TO 34","Male"
19,"Iowa",2018,141,"15 TO 34","Female"
19,"Iowa",2018,297,"35 TO 64","Male"
19,"Iowa",2018,169,"35 TO 64","Female"
19,"Iowa",2018,139,">= 65","Male"
19,"Iowa",2018,64,">= 65","Female"
19,"Iowa",2019,5,"0 TO 4","Male"
19,"Iowa",2019,8,"0 TO 4","Female"
19,"Iowa",2019,39,"5 TO 14","Male"
19,"Iowa",2019,24,"5 TO 14","Female"
19,"Iowa",2019,203,"15 TO 34","Male"
19,"Iowa",2019,134,"15 TO 34","Female"
19,"Iowa",2019,264,"35 TO 64","Male"
19,"Iowa",2019,130,"35 TO 64","Female"
19,"Iowa",2019,102,">= 65","Male"
19,"Iowa",2019,58,">= 65","Female"
19,"Iowa",2020,4,"0 TO 4","Male"
19,"Iowa",2020,5,"0 TO 4","Female"
19,"Iowa",2020,15,"5 TO 14","Male"
19,"Iowa",2020,15,"5 TO 14","Female"
19,"Iowa",2020,175,"15 TO 34","Male"
19,"Iowa",2020,81,"15 TO 34","Female"
19,"Iowa",2020,282,"35 TO 64","Male"
19,"Iowa",2020,112,"35 TO 64","Female"
19,"Iowa",2020,100,">= 65","Male"
19,"Iowa",2020,49,">= 65","Female"
19,"Iowa",2021,8,"0 TO 4","Male"
19,"Iowa",2021,0,"0 TO 4","Female"
19,"Iowa",2021,21,"5 TO 14","Male"
19,"Iowa",2021,26,"5 TO 14","Female"
19,"Iowa",2021,225,"15 TO 34","Male"
19,"Iowa",2021,124,"15 TO 34","Female"
19,"Iowa",2021,237,"35 TO 64","Male"
19,"Iowa",2021,125,"35 TO 64","Female"
19,"Iowa",2021,116,">= 65","Male"
19,"Iowa",2021,55,">= 65","Female"
19,"Iowa",2022,6,"0 TO 4","Male"
19,"Iowa",2022,5,"0 TO 4","Female"
19,"Iowa",2022,26,"5 TO 14","Male"
19,"Iowa",2022,27,"5 TO 14","Female"
19,"Iowa",2022,210,"15 TO 34","Male"
19,"Iowa",2022,99,"15 TO 34","Female"
19,"Iowa",2022,302,"35 TO 64","Male"
19,"Iowa",2022,132,"35 TO 64","Female"
19,"Iowa",2022,145,">= 65","Male"
19,"Iowa",2022,85,">= 65","Female"
20,"Kansas",2009,2,"0 TO 4","Male"
20,"Kansas",2009,5,"0 TO 4","Female"
20,"Kansas",2009,16,"5 TO 14","Male"
20,"Kansas",2009,16,"5 TO 14","Female"
20,"Kansas",2009,139,"15 TO 34","Male"
20,"Kansas",2009,60,"15 TO 34","Female"
20,"Kansas",2009,151,"35 TO 64","Male"
20,"Kansas",2009,58,"35 TO 64","Female"
20,"Kansas",2009,62,">= 65","Male"
20,"Kansas",2009,26,">= 65","Female"
20,"Kansas",2010,11,"0 TO 4","Male"
20,"Kansas",2010,7,"0 TO 4","Female"
20,"Kansas",2010,27,"5 TO 14","Male"
20,"Kansas",2010,15,"5 TO 14","Female"
20,"Kansas",2010,245,"15 TO 34","Male"
20,"Kansas",2010,79,"15 TO 34","Female"
20,"Kansas",2010,274,"35 TO 64","Male"
20,"Kansas",2010,112,"35 TO 64","Female"
20,"Kansas",2010,97,">= 65","Male"
20,"Kansas",2010,48,">= 65","Female"
20,"Kansas",2011,5,"0 TO 4","Male"
20,"Kansas",2011,3,"0 TO 4","Female"
20,"Kansas",2011,34,"5 TO 14","Male"
20,"Kansas",2011,26,"5 TO 14","Female"
20,"Kansas",2011,285,"15 TO 34","Male"
20,"Kansas",2011,108,"15 TO 34","Female"
20,"Kansas",2011,344,"35 TO 64","Male"
20,"Kansas",2011,139,"35 TO 64","Female"
20,"Kansas",2011,105,">= 65","Male"
20,"Kansas",2011,54,">= 65","Female"
20,"Kansas",2012,9,"0 TO 4","Male"
20,"Kansas",2012,1,"0 TO 4","Female"
20,"Kansas",2012,36,"5 TO 14","Male"
20,"Kansas",2012,28,"5 TO 14","Female"
20,"Kansas",2012,256,"15 TO 34","Male"
20,"Kansas",2012,111,"15 TO 34","Female"
20,"Kansas",2012,235,"35 TO 64","Male"
20,"Kansas",2012,121,"35 TO 64","Female"
20,"Kansas",2012,63,">= 65","Male"
20,"Kansas",2012,34,">= 65","Female"
20,"Kansas",2013,2,"0 TO 4","Male"
20,"Kansas",2013,1,"0 TO 4","Female"
20,"Kansas",2013,25,"5 TO 14","Male"
20,"Kansas",2013,15,"5 TO 14","Female"
20,"Kansas",2013,173,"15 TO 34","Male"
20,"Kansas",2013,66,"15 TO 34","Female"
20,"Kansas",2013,174,"35 TO 64","Male"
20,"Kansas",2013,86,"35 TO 64","Female"
20,"Kansas",2013,44,">= 65","Male"
20,"Kansas",2013,38,">= 65","Female"
20,"Kansas",2014,2,"0 TO 4","Male"
20,"Kansas",2014,4,"0 TO 4","Female"
20,"Kansas",2014,23,"5 TO 14","Male"
20,"Kansas",2014,10,"5 TO 14","Female"
20,"Kansas",2014,172,"15 TO 34","Male"
20,"Kansas",2014,70,"15 TO 34","Female"
20,"Kansas",2014,162,"35 TO 64","Male"
20,"Kansas",2014,74,"35 TO 64","Female"
20,"Kansas",2014,41,">= 65","Male"
20,"Kansas",2014,21,">= 65","Female"
20,"Kansas",2015,5,"0 TO 4","Male"
20,"Kansas",2015,5,"0 TO 4","Female"
20,"Kansas",2015,29,"5 TO 14","Male"
20,"Kansas",2015,16,"5 TO 14","Female"
20,"Kansas",2015,211,"15 TO 34","Male"
20,"Kansas",2015,86,"15 TO 34","Female"
20,"Kansas",2015,249,"35 TO 64","Male"
20,"Kansas",2015,94,"35 TO 64","Female"
20,"Kansas",2015,79,">= 65","Male"
20,"Kansas",2015,39,">= 65","Female"
20,"Kansas",2016,6,"0 TO 4","Male"
20,"Kansas",2016,3,"0 TO 4","Female"
20,"Kansas",2016,24,"5 TO 14","Male"
20,"Kansas",2016,29,"5 TO 14","Female"
20,"Kansas",2016,301,"15 TO 34","Male"
20,"Kansas",2016,111,"15 TO 34","Female"
20,"Kansas",2016,359,"35 TO 64","Male"
20,"Kansas",2016,106,"35 TO 64","Female"
20,"Kansas",2016,83,">= 65","Male"
20,"Kansas",2016,50,">= 65","Female"
20,"Kansas",2017,3,"0 TO 4","Male"
20,"Kansas",2017,4,"0 TO 4","Female"
20,"Kansas",2017,26,"5 TO 14","Male"
20,"Kansas",2017,28,"5 TO 14","Female"
20,"Kansas",2017,194,"15 TO 34","Male"
20,"Kansas",2017,98,"15 TO 34","Female"
20,"Kansas",2017,213,"35 TO 64","Male"
20,"Kansas",2017,104,"35 TO 64","Female"
20,"Kansas",2017,71,">= 65","Male"
20,"Kansas",2017,53,">= 65","Female"
20,"Kansas",2018,10,"0 TO 4","Male"
20,"Kansas",2018,9,"0 TO 4","Female"
20,"Kansas",2018,25,"5 TO 14","Male"
20,"Kansas",2018,31,"5 TO 14","Female"
20,"Kansas",2018,235,"15 TO 34","Male"
20,"Kansas",2018,109,"15 TO 34","Female"
20,"Kansas",2018,356,"35 TO 64","Male"
20,"Kansas",2018,133,"35 TO 64","Female"
20,"Kansas",2018,132,">= 65","Male"
20,"Kansas",2018,66,">= 65","Female"
20,"Kansas",2019,6,"0 TO 4","Male"
20,"Kansas",2019,7,"0 TO 4","Female"
20,"Kansas",2019,34,"5 TO 14","Male"
20,"Kansas",2019,24,"5 TO 14","Female"
20,"Kansas",2019,264,"15 TO 34","Male"
20,"Kansas",2019,102,"15 TO 34","Female"
20,"Kansas",2019,310,"35 TO 64","Male"
